"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Strain","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
1859,NA,"","Frankia alni","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
1859,NA,"","Frankia alni","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
326424,NA,"NC_008278","Frankia alni ACN14a","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Frankia alni",1859,"species"
106370,NA,"NC_007777","Frankia sp. CcI3","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Frankia",1854,"genus"
106370,NA,"","Frankia sp. CcI3","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
106370,NA,"","Frankia sp. CcI3","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
106370,NA,"","Frankia sp. CcI3","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
298655,NA,"","Frankia sp. CN3","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
298655,NA,"","Frankia sp. CN3","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
298655,NA,"","Frankia sp. CN3","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
298653,NA,"NC_009921","Frankia sp. EAN1pec","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Frankia",1854,"genus"
298653,NA,"","Frankia sp. EAN1pec","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
298653,NA,"","Frankia sp. EAN1pec","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
298653,NA,"","Frankia sp. EAN1pec","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
298654,NA,"NC_014666","Frankia sp. EuI1c","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Frankia",1854,"genus"
298654,NA,"","Frankia sp. EuI1c","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
298654,NA,"","Frankia sp. EuI1c","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
298654,NA,"","Frankia sp. EuI1c","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
102897,NA,"","Frankia sp. EUN1f","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
102897,NA,"","Frankia sp. EUN1f","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
102897,NA,"","Frankia sp. EUN1f","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
710111,NA,"","Frankia sp. QA3","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
710111,NA,"","Frankia sp. QA3","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
710111,NA,"","Frankia sp. QA3","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frankia",1854,"genus"
2716812,NA,"NC_015656, NC_015657, NC_015664","Frankia symbiont of Datisca glomerata","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Frankia",1854,"genus"
656024,NA,"","Frankia symbiont of Datisca glomerata","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,NA,NA,NA,NA
656024,NA,"","Frankia symbiont of Datisca glomerata","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,NA,NA,NA,NA
656024,NA,"","Frankia symbiont of Datisca glomerata","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,NA,NA,NA,NA
70411,NA,"","Frateuria","obligately aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Rhodanobacteraceae",1775411,"family"
81475,NA,"","Frateuria aurantia","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Frateuria",70411,"genus"
53387,NA,"","Friedmanniella","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Nocardioidaceae",85015,"family"
99117,NA,"","Friedmanniella capsulata","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Microlunatus",29404,"genus"
88568,NA,"","Friedmanniella lacustris","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Microlunatus",29404,"genus"
81499,NA,"","Friedmanniella spumicola","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Microlunatus",29404,"genus"
145483,NA,"","Frigoribacterium faeni","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Frigoribacterium",96492,"genus"
447237,NA,"","Frondihabitans","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Microbacteriaceae",85023,"family"
386892,NA,"","Frondihabitans australicus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Frondihabitans",447237,"genus"
598626,NA,"","Frondihabitans peucedani","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Frondihabitans",447237,"genus"
283737,NA,"","Fructobacillus durionis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Fructobacillus",559173,"genus"
157463,NA,"","Fructobacillus ficulneus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Fructobacillus",559173,"genus"
1631,NA,"","Fructobacillus fructosus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Fructobacillus",559173,"genus"
1631,NA,"","Fructobacillus fructosus","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Fructobacillus",559173,"genus"
220714,NA,"","Fructobacillus pseudoficulneus","microaerophilic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Fructobacillus",559173,"genus"
1242734,NA,"","Fuchsiella","anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Halobacteroidaceae",53434,"family"
217511,NA,"","Fulvimarina pelagi","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Fulvimarina",217510,"genus"
76008,NA,"","Fusibacter","obligately anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Eubacteriales Family XII. Incertae Sedis",543313,"family"
1407607,NA,"","Fusicatenibacter","anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Lachnospiraceae",186803,"family"
848,NA,"","Fusobacterium","obligately anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Fusobacteriaceae",203492,"family"
134605,NA,"","Fusobacterium equinum","anaerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Fusobacterium",848,"genus"
850,NA,"","Fusobacterium mortiferum","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Fusobacterium",848,"genus"
850,NA,"","Fusobacterium mortiferum","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Fusobacterium",848,"genus"
851,NA,"","Fusobacterium nucleatum","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Fusobacterium",848,"genus"
851,NA,"","Fusobacterium nucleatum","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Fusobacterium",848,"genus"
190304,NA,"NC_003454","Fusobacterium nucleatum subsp. nucleatum ATCC 25586","anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Fusobacterium nucleatum",851,"species"
860,NA,"","Fusobacterium periodonticum","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Fusobacterium",848,"genus"
860,NA,"","Fusobacterium periodonticum","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Fusobacterium",848,"genus"
861,NA,"","Fusobacterium ulcerans","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Fusobacterium",848,"genus"
861,NA,"","Fusobacterium ulcerans","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Fusobacterium",848,"genus"
856,NA,"","Fusobacterium varium","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Fusobacterium",848,"genus"
856,NA,"","Fusobacterium varium","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Fusobacterium",848,"genus"
311207,NA,"","Gaetbulibacter","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Flavobacteriaceae",49546,"family"
311208,NA,"","Gaetbulibacter saemankumensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gaetbulibacter",311207,"genus"
1154586,NA,"","Gaiella","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Gaiellaceae",1154585,"family"
555500,NA,"","Galbibacter marinus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Galbibacter",379068,"genus"
379069,NA,"","Galbibacter mesophilus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Galbibacter",379068,"genus"
1484107,NA,"","Galbitalea","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Microbacteriaceae",85023,"family"
750,NA,"","Gallibacterium anatis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gallibacterium",155493,"genus"
750,NA,"","Gallibacterium anatis","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Gallibacterium",155493,"genus"
750,NA,"","Gallibacterium anatis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gallibacterium",155493,"genus"
750,NA,"","Gallibacterium anatis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gallibacterium",155493,"genus"
155515,NA,"","Gallibacterium genomospecies 1","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gallibacterium",155493,"genus"
155517,NA,"","Gallibacterium genomospecies 2","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gallibacterium",155493,"genus"
162290,NA,"","Gallicola","obligately anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Peptoniphilaceae",1570339,"family"
96,NA,"","Gallionella","anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Gallionellaceae",90627,"family"
395494,NA,"NC_014394","Gallionella capsiferriformans ES-2","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Gallionella capsiferriformans",370405,"species"
83406,NA,"","gamma proteobacterium HdN1","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gammaproteobacteria",1236,"class"
566466,NA,"","gamma proteobacterium NOR5-3","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gammaproteobacteria",1236,"class"
218204,NA,"","Garciella","obligately anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Eubacteriaceae",186806,"family"
2701,NA,"","Gardnerella","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Bifidobacteriaceae",31953,"family"
2702,NA,"","Gardnerella vaginalis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gardnerella",2701,"genus"
553190,NA,"NC_013721","Gardnerella vaginalis 409-05","anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Gardnerella vaginalis",2702,"species"
525284,NA,"NC_014644","Gardnerella vaginalis ATCC 14019","anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Gardnerella vaginalis",2702,"species"
1173025,NA,"","Geitlerinema sp. PCC 7407","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geitlerinema",63132,"genus"
49279,NA,"","Gelidibacter","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Flavobacteriaceae",49546,"family"
59602,NA,"","Gelidibacter gilvus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gelidibacter",49279,"genus"
169050,NA,"","Gelidibacter mesophilus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gelidibacter",49279,"genus"
169050,NA,"","Gelidibacter mesophilus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gelidibacter",49279,"genus"
291193,NA,"","Gelidibacter salicanalis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gelidibacter",49279,"genus"
189326,NA,"","Gelria","anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Thermoanaerobacteraceae",186814,"family"
159343,NA,"","Gelria glutamica","anaerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gelria",189326,"genus"
1378,NA,"","Gemella","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Bacillales",1385,"order"
150240,NA,"","Gemella cuniculi","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gemella",1378,"genus"
1379,NA,"","Gemella haemolysans","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gemella",1378,"genus"
29391,NA,"","Gemella morbillorum","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gemella",1378,"genus"
84135,NA,"","Gemella sanguinis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gemella",1378,"genus"
113,NA,"","Gemmata","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Gemmataceae",1914233,"family"
173479,NA,"","Gemmatimonas","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Gemmatimonadaceae",219687,"family"
379066,NA,"NC_012489","Gemmatimonas aurantiaca T-27","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Gemmatimonas aurantiaca",173480,"species"
129337,NA,"","Geobacillus","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Bacillaceae",186817,"family"
1462,NA,"","Geobacillus kaustophilus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
1462,NA,"","Geobacillus kaustophilus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
1462,NA,"","Geobacillus kaustophilus","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
1462,NA,"","Geobacillus kaustophilus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
235909,NA,"NC_006509, NC_006510","Geobacillus kaustophilus HTA426","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Geobacillus kaustophilus",1462,"species"
691437,NA,"NC_014206","Geobacillus sp. C56-T3","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Geobacillus",129337,"genus"
691437,NA,"","Geobacillus sp. C56-T3","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
691437,NA,"","Geobacillus sp. C56-T3","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
691437,NA,"","Geobacillus sp. C56-T3","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
495036,NA,"","Geobacillus sp. G11MC16","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,NA,NA,NA,NA
495036,NA,"","Geobacillus sp. G11MC16","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,NA,NA,NA,NA
495036,NA,"","Geobacillus sp. G11MC16","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,NA,NA,NA,NA
1233873,NA,"","Geobacillus sp. GHH01","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
1233873,NA,"","Geobacillus sp. GHH01","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
1345697,NA,"","Geobacillus sp. JF8","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,NA,NA,NA,NA
1345697,NA,"","Geobacillus sp. JF8","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,NA,NA,NA,NA
1345697,NA,"","Geobacillus sp. JF8","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,NA,NA,NA,NA
471223,NA,"NC_012790, NC_012793, NC_012794","Geobacillus sp. WCH70","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Geobacillus",129337,"genus"
471223,NA,"","Geobacillus sp. WCH70","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
581103,NA,"NC_014650, NC_014651","Geobacillus sp. Y4.1MC1","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Geobacillus",129337,"genus"
581103,NA,"","Geobacillus sp. Y4.1MC1","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
550542,NA,"NC_014915, NC_014916","Geobacillus sp. Y412MC52","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Geobacillus",129337,"genus"
550542,NA,"","Geobacillus sp. Y412MC52","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
550542,NA,"","Geobacillus sp. Y412MC52","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
550542,NA,"","Geobacillus sp. Y412MC52","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
544556,NA,"NC_013411, NC_013412","Geobacillus sp. Y412MC61","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Geobacillus",129337,"genus"
544556,NA,"","Geobacillus sp. Y412MC61","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
544556,NA,"","Geobacillus sp. Y412MC61","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
544556,NA,"","Geobacillus sp. Y412MC61","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
1422,NA,"","Geobacillus stearothermophilus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
1422,NA,"","Geobacillus stearothermophilus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
1117704,NA,"","Geobacillus subterraneus subsp. aromaticivorans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"subspecies","Geobacillus subterraneus",129338,"species"
33940,NA,"","Geobacillus thermodenitrificans","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
420246,NA,"NC_009328, NC_009329","Geobacillus thermodenitrificans NG80-2","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Geobacillus thermodenitrificans",33940,"species"
1426,NA,"","Geobacillus thermoglucosidasius","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Parageobacillus",1906945,"genus"
1426,NA,"","Geobacillus thermoglucosidasius","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Parageobacillus",1906945,"genus"
634956,NA,"NC_015660, NC_015661, NC_015665","Geobacillus thermoglucosidasius C56-YS93","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Parageobacillus thermoglucosidasius",1426,"species"
33941,NA,"","Geobacillus thermoleovorans","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
153151,NA,"","Geobacillus toebii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Parageobacillus",1906945,"genus"
135517,NA,"","Geobacillus vulcani","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Geobacillus",129337,"genus"
225194,NA,"","Geobacter bemidjiensis","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Citrifermentans",2883512,"genus"
225194,NA,"","Geobacter bemidjiensis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Citrifermentans",2883512,"genus"
225194,NA,"","Geobacter bemidjiensis","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Citrifermentans",2883512,"genus"
404380,NA,"NC_011146","Geobacter bemidjiensis Bem","anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Citrifermentans bemidjiense",225194,"species"
60035,NA,"","Geobacter bremensis","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Citrifermentans",2883512,"genus"
60035,NA,"","Geobacter bremensis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Citrifermentans",2883512,"genus"
60035,NA,"","Geobacter bremensis","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Citrifermentans",2883512,"genus"
1203471,NA,"","Geobacter daltonii","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geotalea",2910589,"genus"
1203471,NA,"","Geobacter daltonii","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geotalea",2910589,"genus"
1203471,NA,"","Geobacter daltonii","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geotalea",2910589,"genus"
313985,NA,"","Geobacter lovleyi","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Trichlorobacter",115782,"genus"
313985,NA,"","Geobacter lovleyi","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Trichlorobacter",115782,"genus"
313985,NA,"","Geobacter lovleyi","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Trichlorobacter",115782,"genus"
398767,NA,"NC_010814, NC_010815","Geobacter lovleyi SZ","anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Trichlorobacter lovleyi",313985,"species"
28232,NA,"","Geobacter metallireducens","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacter",28231,"genus"
28232,NA,"","Geobacter metallireducens","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacter",28231,"genus"
28232,NA,"","Geobacter metallireducens","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacter",28231,"genus"
269799,NA,"NC_007515, NC_007517","Geobacter metallireducens GS-15","anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Geobacter metallireducens",28232,"species"
316067,NA,"NC_011979","Geobacter sp. FRC-32","anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Geotalea daltonii",1203471,"species"
443143,NA,"NC_014973","Geobacter sp. M18","anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Geobacter",28231,"genus"
443143,NA,"","Geobacter sp. M18","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacter",28231,"genus"
443143,NA,"","Geobacter sp. M18","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacter",28231,"genus"
443143,NA,"","Geobacter sp. M18","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacter",28231,"genus"
443144,NA,"NC_012918","Geobacter sp. M21","anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Geobacter",28231,"genus"
443144,NA,"","Geobacter sp. M21","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacter",28231,"genus"
443144,NA,"","Geobacter sp. M21","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacter",28231,"genus"
443144,NA,"","Geobacter sp. M21","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacter",28231,"genus"
35554,NA,"","Geobacter sulfurreducens","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacter",28231,"genus"
35554,NA,"","Geobacter sulfurreducens","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacter",28231,"genus"
35554,NA,"","Geobacter sulfurreducens","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geobacter",28231,"genus"
243231,NA,"NC_002939","Geobacter sulfurreducens PCA","anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Geobacter sulfurreducens",35554,"species"
351604,NA,"","Geobacter uraniireducens","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geotalea",2910589,"genus"
351604,NA,"","Geobacter uraniireducens","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geotalea",2910589,"genus"
351604,NA,"","Geobacter uraniireducens","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geotalea",2910589,"genus"
351605,NA,"NC_009483","Geobacter uraniireducens Rf4","microaerophilic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Geotalea uraniireducens",351604,"species"
